date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg
2024-03-31,Tomato,Hazaribagh,12.28,16.37,14.18,114.3,HIGH,0.0,21.9,43.7,123685.0
2024-03-31,Tomato,Deoghar,13.62,16.41,14.92,110.1,HIGH,0.0,21.9,43.7,119238.0
2024-03-31,Tomato,Dumka,10.88,14.0,12.33,87.4,HIGH,0.0,21.9,43.7,85594.0
2024-03-31,Potato,Ranchi,16.5,23.14,19.59,160.6,MODERATE,0.0,21.9,43.7,143202.0
2024-03-31,Potato,Jamshedpur,17.09,23.3,19.98,124.9,MODERATE,0.0,21.9,43.7,129258.0
2024-03-31,Potato,Dhanbad,17.12,21.97,19.38,115.6,HIGH,0.0,21.9,43.7,106160.0
2024-03-31,Potato,Bokaro,15.83,21.92,18.66,85.1,MODERATE,0.0,21.9,43.7,90996.0
2024-03-31,Potato,Hazaribagh,15.63,18.94,17.17,78.7,HIGH,0.0,21.9,43.7,75710.0
2024-03-31,Potato,Deoghar,15.21,20.59,17.71,61.6,MODERATE,0.0,21.9,43.7,56138.0
2024-03-31,Potato,Dumka,15.17,18.44,16.69,68.3,HIGH,0.0,21.9,43.7,70024.0
2024-03-31,Onion,Ranchi,24.69,32.92,28.52,152.5,MODERATE,0.0,21.9,43.7,173525.0
2024-03-31,Onion,Jamshedpur,31.82,40.74,35.97,113.3,MODERATE,0.0,21.9,43.7,127157.0
2024-03-31,Onion,Dhanbad,27.81,37.12,32.14,89.9,LOW,0.0,21.9,43.7,82811.0
2024-03-31,Onion,Bokaro,29.38,38.71,33.72,76.0,MODERATE,0.0,21.9,43.7,68359.0
2024-03-31,Onion,Hazaribagh,19.02,25.17,21.88,65.5,MODERATE,0.0,21.9,43.7,68175.0
2024-03-31,Onion,Deoghar,25.92,35.86,30.54,66.9,HIGH,0.0,21.9,43.7,67859.0
2024-03-31,Onion,Dumka,23.59,32.31,27.65,46.6,MODERATE,0.0,21.9,43.7,50600.0
2024-03-31,Green Chilli,Ranchi,39.68,49.76,44.37,178.1,HIGH,0.0,21.9,43.7,177989.0
2024-03-31,Green Chilli,Jamshedpur,41.01,50.64,45.49,118.9,MODERATE,0.0,21.9,43.7,126920.0
2024-03-31,Green Chilli,Dhanbad,49.41,60.11,54.39,108.5,MODERATE,0.0,21.9,43.7,103152.0
2024-03-31,Green Chilli,Bokaro,36.22,48.97,42.15,94.2,HIGH,0.0,21.9,43.7,92957.0
2024-03-31,Green Chilli,Hazaribagh,35.7,47.8,41.33,90.9,HIGH,0.0,21.9,43.7,104326.0
2024-03-31,Green Chilli,Deoghar,26.44,34.92,30.38,65.5,MODERATE,0.0,21.9,43.7,61471.0
2024-03-31,Green Chilli,Dumka,32.76,39.57,35.93,52.5,MODERATE,0.0,21.9,43.7,47711.0
2024-04-01,Tomato,Ranchi,13.85,18.7,16.11,285.8,HIGH,3.16,23.4,48.1,251255.0
2024-04-01,Tomato,Jamshedpur,9.9,13.55,11.6,183.9,HIGH,3.16,23.4,48.1,201235.0
2024-04-01,Tomato,Dhanbad,11.51,14.97,13.12,154.0,HIGH,3.16,23.4,48.1,169148.0
2024-04-01,Tomato,Bokaro,8.55,12.02,10.16,160.8,HIGH,3.16,23.4,48.1,178881.0
2024-04-01,Tomato,Hazaribagh,8.45,10.43,9.37,119.5,HIGH,3.16,23.4,48.1,129409.0
2024-04-01,Tomato,Deoghar,13.96,18.39,16.02,91.3,HIGH,3.16,23.4,48.1,101663.0
2024-04-01,Tomato,Dumka,11.38,14.48,12.82,75.2,HIGH,3.16,23.4,48.1,67129.0
2024-04-01,Potato,Ranchi,15.85,20.71,18.11,160.5,MODERATE,3.16,23.4,48.1,183645.0
2024-04-01,Potato,Jamshedpur,18.01,24.01,20.8,158.8,HIGH,3.16,23.4,48.1,174540.0
2024-04-01,Potato,Dhanbad,20.24,24.76,22.34,120.4,HIGH,3.16,23.4,48.1,124542.0
2024-04-01,Potato,Bokaro,15.88,21.5,18.49,94.4,HIGH,3.16,23.4,48.1,80738.0
2024-04-01,Potato,Hazaribagh,14.87,18.51,16.56,84.8,HIGH,3.16,23.4,48.1,72963.0
2024-04-01,Potato,Deoghar,13.82,19.47,16.45,65.7,MODERATE,3.16,23.4,48.1,70033.0
2024-04-01,Potato,Dumka,13.74,19.03,16.2,63.6,HIGH,3.16,23.4,48.1,63968.0
2024-04-01,Onion,Ranchi,20.25,28.46,24.07,139.0,MODERATE,3.16,23.4,48.1,128911.0
2024-04-01,Onion,Jamshedpur,29.2,37.06,32.86,139.4,HIGH,3.16,23.4,48.1,148659.0
2024-04-01,Onion,Dhanbad,22.29,30.3,26.02,102.9,MODERATE,3.16,23.4,48.1,88318.0
2024-04-01,Onion,Bokaro,23.81,30.88,27.1,77.0,MODERATE,3.16,23.4,48.1,76926.0
2024-04-01,Onion,Hazaribagh,23.38,28.52,25.77,55.9,LOW,3.16,23.4,48.1,52762.0
2024-04-01,Onion,Deoghar,26.05,31.88,28.76,59.4,MODERATE,3.16,23.4,48.1,61980.0
2024-04-01,Onion,Dumka,24.84,32.04,28.19,57.9,HIGH,3.16,23.4,48.1,65366.0
2024-04-01,Green Chilli,Ranchi,39.36,52.56,45.5,179.7,HIGH,3.16,23.4,48.1,164315.0
2024-04-01,Green Chilli,Jamshedpur,41.3,51.56,46.07,102.8,LOW,3.16,23.4,48.1,95063.0
2024-04-01,Green Chilli,Dhanbad,39.19,53.33,45.77,127.3,HIGH,3.16,23.4,48.1,109480.0
2024-04-01,Green Chilli,Bokaro,40.82,53.57,46.75,78.9,MODERATE,3.16,23.4,48.1,70604.0
2024-04-01,Green Chilli,Hazaribagh,36.38,46.85,41.25,65.5,MODERATE,3.16,23.4,48.1,70297.0
2024-04-01,Green Chilli,Deoghar,46.85,61.86,53.83,64.5,MODERATE,3.16,23.4,48.1,59844.0
2024-04-01,Green Chilli,Dumka,32.52,39.51,35.77,66.3,HIGH,3.16,23.4,48.1,56956.0
2024-04-02,Tomato,Ranchi,11.2,14.64,12.8,265.5,HIGH,0.0,21.0,44.4,240269.0
2024-04-02,Tomato,Jamshedpur,11.72,16.15,13.78,217.5,HIGH,0.0,21.0,44.4,191517.0
2024-04-02,Tomato,Dhanbad,14.43,18.93,16.52,177.6,HIGH,0.0,21.0,44.4,166463.0
2024-04-02,Tomato,Bokaro,14.66,20.44,17.35,118.5,HIGH,0.0,21.0,44.4,114549.0
2024-04-02,Tomato,Hazaribagh,8.68,11.62,10.05,95.0,HIGH,0.0,21.0,44.4,83641.0
2024-04-02,Tomato,Deoghar,6.82,9.17,7.91,109.8,HIGH,0.0,21.0,44.4,102059.0
2024-04-02,Tomato,Dumka,8.24,9.96,9.04,100.8,HIGH,0.0,21.0,44.4,91218.0
2024-04-02,Potato,Ranchi,14.44,19.15,16.63,156.8,MODERATE,0.0,21.0,44.4,165766.0
2024-04-02,Potato,Jamshedpur,19.15,24.48,21.63,129.8,MODERATE,0.0,21.0,44.4,139939.0
2024-04-02,Potato,Dhanbad,17.37,23.18,20.07,116.0,HIGH,0.0,21.0,44.4,110072.0
2024-04-02,Potato,Bokaro,17.24,23.13,19.98,108.4,HIGH,0.0,21.0,44.4,96107.0
2024-04-02,Potato,Hazaribagh,12.93,17.12,14.88,70.3,MODERATE,0.0,21.0,44.4,64906.0
2024-04-02,Potato,Deoghar,16.31,22.61,19.24,72.7,HIGH,0.0,21.0,44.4,77207.0
2024-04-02,Potato,Dumka,14.22,18.41,16.17,51.8,MODERATE,0.0,21.0,44.4,51064.0
2024-04-02,Onion,Ranchi,24.85,33.4,28.83,165.5,HIGH,0.0,21.0,44.4,185160.0
2024-04-02,Onion,Jamshedpur,25.26,33.73,29.2,118.1,MODERATE,0.0,21.0,44.4,124293.0
2024-04-02,Onion,Dhanbad,25.47,34.46,29.65,120.2,HIGH,0.0,21.0,44.4,112988.0
2024-04-02,Onion,Bokaro,27.78,34.53,30.92,65.2,LOW,0.0,21.0,44.4,56070.0
2024-04-02,Onion,Hazaribagh,18.09,25.38,21.48,77.9,HIGH,0.0,21.0,44.4,76841.0
2024-04-02,Onion,Deoghar,23.06,28.63,25.65,63.9,MODERATE,0.0,21.0,44.4,73401.0
2024-04-02,Onion,Dumka,18.97,24.52,21.55,57.2,HIGH,0.0,21.0,44.4,54375.0
2024-04-02,Green Chilli,Ranchi,30.06,41.33,35.3,165.8,HIGH,0.0,21.0,44.4,179097.0
2024-04-02,Green Chilli,Jamshedpur,43.95,54.27,48.75,152.2,HIGH,0.0,21.0,44.4,153159.0
2024-04-02,Green Chilli,Dhanbad,41.29,49.52,45.12,154.9,HIGH,0.0,21.0,44.4,145217.0
2024-04-02,Green Chilli,Bokaro,43.55,55.97,49.33,109.3,HIGH,0.0,21.0,44.4,115318.0
2024-04-02,Green Chilli,Hazaribagh,30.59,41.38,35.61,90.7,HIGH,0.0,21.0,44.4,77714.0
2024-04-02,Green Chilli,Deoghar,40.62,50.86,45.38,78.8,HIGH,0.0,21.0,44.4,76507.0
2024-04-02,Green Chilli,Dumka,24.84,29.82,27.16,45.0,MODERATE,0.0,21.0,44.4,47397.0
2024-04-03,Tomato,Ranchi,12.86,17.07,14.82,307.8,HIGH,0.0,26.0,47.7,347664.0
2024-04-03,Tomato,Jamshedpur,16.74,22.09,19.23,169.1,HIGH,0.0,26.0,47.7,184461.0
2024-04-03,Tomato,Dhanbad,11.92,15.83,13.74,167.1,HIGH,0.0,26.0,47.7,177989.0
2024-04-03,Tomato,Bokaro,11.88,14.55,13.12,151.0,HIGH,0.0,26.0,47.7,153619.0
2024-04-03,Tomato,Hazaribagh,9.79,12.37,10.99,126.5,HIGH,0.0,26.0,47.7,117311.0
2024-04-03,Tomato,Deoghar,14.82,19.18,16.85,105.3,HIGH,0.0,26.0,47.7,101794.0
2024-04-03,Tomato,Dumka,10.39,14.45,12.28,103.2,HIGH,0.0,26.0,47.7,108143.0
2024-04-03,Potato,Ranchi,13.6,17.45,15.39,186.5,HIGH,0.0,26.0,47.7,210964.0
2024-04-03,Potato,Jamshedpur,18.41,25.14,21.54,127.8,MODERATE,0.0,26.0,47.7,126359.0
2024-04-03,Potato,Dhanbad,16.35,22.8,19.35,135.8,HIGH,0.0,26.0,47.7,130241.0
2024-04-03,Potato,Bokaro,16.26,22.8,19.3,93.2,HIGH,0.0,26.0,47.7,105717.0
2024-04-03,Potato,Hazaribagh,11.83,16.64,14.07,71.1,MODERATE,0.0,26.0,47.7,65089.0
2024-04-03,Potato,Deoghar,13.36,17.85,15.45,64.5,MODERATE,0.0,26.0,47.7,65202.0
2024-04-03,Potato,Dumka,13.49,18.84,15.98,57.0,HIGH,0.0,26.0,47.7,58759.0
2024-04-03,Onion,Ranchi,23.34,32.26,27.49,161.6,MODERATE,0.0,26.0,47.7,181615.0
2024-04-03,Onion,Jamshedpur,24.32,30.28,27.09,131.0,MODERATE,0.0,26.0,47.7,129078.0
2024-04-03,Onion,Dhanbad,25.76,33.76,29.48,117.8,HIGH,0.0,26.0,47.7,112069.0
2024-04-03,Onion,Bokaro,25.49,30.99,28.05,78.5,MODERATE,0.0,26.0,47.7,83480.0
2024-04-03,Onion,Hazaribagh,16.22,22.86,19.31,62.6,LOW,0.0,26.0,47.7,58091.0
2024-04-03,Onion,Deoghar,27.96,37.52,32.41,61.1,MODERATE,0.0,26.0,47.7,62217.0
2024-04-03,Onion,Dumka,18.29,25.02,21.42,52.7,MODERATE,0.0,26.0,47.7,50324.0
2024-04-03,Green Chilli,Ranchi,35.32,49.01,41.69,163.6,MODERATE,0.0,26.0,47.7,178463.0
2024-04-03,Green Chilli,Jamshedpur,38.95,54.6,46.23,129.1,MODERATE,0.0,26.0,47.7,138479.0
2024-04-03,Green Chilli,Dhanbad,42.72,56.66,49.2,92.0,MODERATE,0.0,26.0,47.7,87552.0
2024-04-03,Green Chilli,Bokaro,31.2,42.87,36.63,89.0,HIGH,0.0,26.0,47.7,93542.0
2024-04-03,Green Chilli,Hazaribagh,41.71,54.59,47.7,84.9,HIGH,0.0,26.0,47.7,85327.0
2024-04-03,Green Chilli,Deoghar,38.34,51.2,44.32,71.7,HIGH,0.0,26.0,47.7,70211.0
2024-04-03,Green Chilli,Dumka,33.16,44.9,38.62,59.8,HIGH,0.0,26.0,47.7,55180.0
2024-04-04,Tomato,Ranchi,12.1,15.02,13.46,294.9,HIGH,1.86,24.8,48.4,338698.0
2024-04-04,Tomato,Jamshedpur,11.15,15.47,13.16,188.2,HIGH,1.86,24.8,48.4,189243.0
2024-04-04,Tomato,Dhanbad,14.74,20.24,17.3,142.5,HIGH,1.86,24.8,48.4,162364.0
2024-04-04,Tomato,Bokaro,7.38,9.2,8.23,149.7,HIGH,1.86,24.8,48.4,154683.0
2024-04-04,Tomato,Hazaribagh,10.6,13.59,11.99,112.1,HIGH,1.86,24.8,48.4,107720.0
2024-04-04,Tomato,Deoghar,12.94,16.35,14.53,100.9,HIGH,1.86,24.8,48.4,112160.0
2024-04-04,Tomato,Dumka,8.49,11.44,9.86,79.5,HIGH,1.86,24.8,48.4,72717.0
2024-04-04,Potato,Ranchi,14.9,17.93,16.31,173.4,HIGH,1.86,24.8,48.4,168959.0
2024-04-04,Potato,Jamshedpur,16.82,20.95,18.74,130.4,MODERATE,1.86,24.8,48.4,119519.0
2024-04-04,Potato,Dhanbad,17.26,22.06,19.49,104.8,MODERATE,1.86,24.8,48.4,102217.0
2024-04-04,Potato,Bokaro,18.92,22.92,20.78,90.6,HIGH,1.86,24.8,48.4,100708.0
2024-04-04,Potato,Hazaribagh,12.49,15.65,13.96,71.8,MODERATE,1.86,24.8,48.4,62815.0
2024-04-04,Potato,Deoghar,17.11,23.11,19.9,71.1,HIGH,1.86,24.8,48.4,74455.0
2024-04-04,Potato,Dumka,13.02,17.45,15.08,61.2,HIGH,1.86,24.8,48.4,57736.0
2024-04-04,Onion,Ranchi,21.44,28.15,24.56,181.1,HIGH,1.86,24.8,48.4,201046.0
2024-04-04,Onion,Jamshedpur,25.35,31.34,28.14,111.0,MODERATE,1.86,24.8,48.4,116931.0
2024-04-04,Onion,Dhanbad,27.69,33.16,30.23,97.7,MODERATE,1.86,24.8,48.4,102750.0
2024-04-04,Onion,Bokaro,22.9,31.5,26.9,78.6,MODERATE,1.86,24.8,48.4,69036.0
2024-04-04,Onion,Hazaribagh,18.27,25.17,21.48,66.5,MODERATE,1.86,24.8,48.4,59971.0
2024-04-04,Onion,Deoghar,26.39,33.72,29.8,63.9,MODERATE,1.86,24.8,48.4,61250.0
2024-04-04,Onion,Dumka,22.0,26.6,24.14,51.5,MODERATE,1.86,24.8,48.4,50342.0
2024-04-04,Green Chilli,Ranchi,41.87,52.89,47.0,169.8,HIGH,1.86,24.8,48.4,166894.0
2024-04-04,Green Chilli,Jamshedpur,41.21,53.76,47.05,137.3,HIGH,1.86,24.8,48.4,144565.0
2024-04-04,Green Chilli,Dhanbad,34.51,43.24,38.57,139.1,HIGH,1.86,24.8,48.4,133020.0
2024-04-04,Green Chilli,Bokaro,28.27,38.43,33.0,96.5,HIGH,1.86,24.8,48.4,88987.0
2024-04-04,Green Chilli,Hazaribagh,39.03,54.77,46.35,76.1,MODERATE,1.86,24.8,48.4,82516.0
2024-04-04,Green Chilli,Deoghar,45.35,62.89,53.51,62.9,MODERATE,1.86,24.8,48.4,62504.0
2024-04-04,Green Chilli,Dumka,46.04,57.46,51.35,52.7,MODERATE,1.86,24.8,48.4,56133.0
2024-04-05,Tomato,Ranchi,15.03,20.08,17.38,229.7,HIGH,0.09,22.8,36.4,204846.0
2024-04-05,Tomato,Jamshedpur,19.61,26.48,22.81,203.4,HIGH,0.09,22.8,36.4,185116.0
2024-04-05,Tomato,Dhanbad,13.05,18.0,15.35,154.7,HIGH,0.09,22.8,36.4,140072.0
2024-04-05,Tomato,Bokaro,15.12,20.3,17.53,130.1,HIGH,0.09,22.8,36.4,120343.0
2024-04-05,Tomato,Hazaribagh,8.41,11.04,9.63,126.6,HIGH,0.09,22.8,36.4,107949.0
2024-04-05,Tomato,Deoghar,7.76,10.54,9.05,98.0,HIGH,0.09,22.8,36.4,85412.0
2024-04-05,Tomato,Dumka,11.78,16.48,13.97,100.8,HIGH,0.09,22.8,36.4,103233.0
2024-04-05,Potato,Ranchi,15.71,21.04,18.19,170.8,HIGH,0.09,22.8,36.4,192363.0
2024-04-05,Potato,Jamshedpur,18.7,22.27,20.36,151.0,HIGH,0.09,22.8,36.4,156396.0
2024-04-05,Potato,Dhanbad,17.72,22.52,19.95,140.3,HIGH,0.09,22.8,36.4,158822.0
2024-04-05,Potato,Bokaro,16.45,20.94,18.54,92.9,HIGH,0.09,22.8,36.4,82234.0
2024-04-05,Potato,Hazaribagh,11.69,15.5,13.46,73.4,MODERATE,0.09,22.8,36.4,75840.0
2024-04-05,Potato,Deoghar,15.51,18.93,17.1,66.7,HIGH,0.09,22.8,36.4,58655.0
2024-04-05,Potato,Dumka,15.72,20.92,18.14,44.3,LOW,0.09,22.8,36.4,40026.0
2024-04-05,Onion,Ranchi,24.79,32.1,28.19,130.2,LOW,0.09,22.8,36.4,135883.0
2024-04-05,Onion,Jamshedpur,25.42,33.53,29.19,96.3,LOW,0.09,22.8,36.4,104211.0
2024-04-05,Onion,Dhanbad,28.05,34.2,30.91,119.3,HIGH,0.09,22.8,36.4,104682.0
2024-04-05,Onion,Bokaro,24.1,31.29,27.44,84.1,MODERATE,0.09,22.8,36.4,90879.0
2024-04-05,Onion,Hazaribagh,21.55,25.92,23.58,50.1,LOW,0.09,22.8,36.4,49813.0
2024-04-05,Onion,Deoghar,25.68,32.05,28.64,74.7,HIGH,0.09,22.8,36.4,79576.0
2024-04-05,Onion,Dumka,26.75,32.09,29.23,48.2,MODERATE,0.09,22.8,36.4,55342.0
2024-04-05,Green Chilli,Ranchi,45.1,60.79,52.4,187.3,HIGH,0.09,22.8,36.4,192456.0
2024-04-05,Green Chilli,Jamshedpur,40.21,54.19,46.71,152.6,HIGH,0.09,22.8,36.4,135990.0
2024-04-05,Green Chilli,Dhanbad,38.86,51.52,44.75,119.4,HIGH,0.09,22.8,36.4,130923.0
2024-04-05,Green Chilli,Bokaro,49.3,63.66,55.98,78.2,MODERATE,0.09,22.8,36.4,72340.0
2024-04-05,Green Chilli,Hazaribagh,30.32,41.15,35.36,80.4,HIGH,0.09,22.8,36.4,74131.0
2024-04-05,Green Chilli,Deoghar,42.89,51.36,46.83,54.5,MODERATE,0.09,22.8,36.4,50075.0
2024-04-05,Green Chilli,Dumka,48.96,60.85,54.49,66.5,HIGH,0.09,22.8,36.4,67710.0
2024-04-06,Tomato,Ranchi,10.31,13.77,11.92,256.5,HIGH,0.0,24.4,48.4,221847.0
2024-04-06,Tomato,Jamshedpur,16.39,20.56,18.33,179.8,HIGH,0.0,24.4,48.4,204526.0
2024-04-06,Tomato,Dhanbad,13.5,17.02,15.14,149.5,HIGH,0.0,24.4,48.4,133105.0
2024-04-06,Tomato,Bokaro,13.72,17.16,15.32,133.8,HIGH,0.0,24.4,48.4,117412.0
2024-04-06,Tomato,Hazaribagh,11.48,13.8,12.56,132.3,HIGH,0.0,24.4,48.4,146697.0
2024-04-06,Tomato,Deoghar,11.72,16.32,13.86,110.3,HIGH,0.0,24.4,48.4,108119.0
2024-04-06,Tomato,Dumka,15.2,19.2,17.06,97.4,HIGH,0.0,24.4,48.4,87569.0
2024-04-06,Potato,Ranchi,17.32,23.79,20.33,190.4,HIGH,0.0,24.4,48.4,203497.0
2024-04-06,Potato,Jamshedpur,16.78,22.24,19.32,139.6,HIGH,0.0,24.4,48.4,139607.0
2024-04-06,Potato,Dhanbad,17.23,23.66,20.22,101.3,MODERATE,0.0,24.4,48.4,109667.0
2024-04-06,Potato,Bokaro,15.99,22.06,18.81,86.8,MODERATE,0.0,24.4,48.4,74062.0
2024-04-06,Potato,Hazaribagh,13.94,18.3,15.97,92.1,HIGH,0.0,24.4,48.4,93782.0
2024-04-06,Potato,Deoghar,17.59,21.69,19.5,71.0,HIGH,0.0,24.4,48.4,67777.0
2024-04-06,Potato,Dumka,15.4,19.07,17.11,58.9,HIGH,0.0,24.4,48.4,56274.0
2024-04-06,Onion,Ranchi,22.61,31.1,26.56,137.4,MODERATE,0.0,24.4,48.4,122948.0
2024-04-06,Onion,Jamshedpur,28.3,33.85,30.88,113.1,MODERATE,0.0,24.4,48.4,124296.0
2024-04-06,Onion,Dhanbad,26.69,37.34,31.64,131.7,HIGH,0.0,24.4,48.4,128265.0
2024-04-06,Onion,Bokaro,29.23,34.91,31.87,81.0,MODERATE,0.0,24.4,48.4,74791.0
2024-04-06,Onion,Hazaribagh,22.87,28.18,25.34,95.0,HIGH,0.0,24.4,48.4,98215.0
2024-04-06,Onion,Deoghar,26.48,32.5,29.28,66.6,HIGH,0.0,24.4,48.4,70529.0
2024-04-06,Onion,Dumka,26.46,31.72,28.91,54.3,MODERATE,0.0,24.4,48.4,53084.0
2024-04-06,Green Chilli,Ranchi,37.5,47.82,42.3,190.3,HIGH,0.0,24.4,48.4,164061.0
2024-04-06,Green Chilli,Jamshedpur,35.06,42.75,38.64,131.8,MODERATE,0.0,24.4,48.4,132542.0
2024-04-06,Green Chilli,Dhanbad,49.78,60.18,54.62,113.6,HIGH,0.0,24.4,48.4,124685.0
2024-04-06,Green Chilli,Bokaro,40.92,51.18,45.69,98.3,HIGH,0.0,24.4,48.4,102061.0
2024-04-06,Green Chilli,Hazaribagh,41.39,56.37,48.36,82.9,HIGH,0.0,24.4,48.4,86171.0
2024-04-06,Green Chilli,Deoghar,47.49,60.73,53.65,72.7,HIGH,0.0,24.4,48.4,64605.0
2024-04-06,Green Chilli,Dumka,35.35,42.43,38.64,49.8,MODERATE,0.0,24.4,48.4,55748.0
2024-04-07,Tomato,Ranchi,13.65,17.76,15.56,223.0,HIGH,0.0,23.1,46.2,211871.0
2024-04-07,Tomato,Jamshedpur,16.1,21.57,18.64,201.3,HIGH,0.0,23.1,46.2,181268.0
2024-04-07,Tomato,Dhanbad,13.03,16.71,14.74,176.0,HIGH,0.0,23.1,46.2,186696.0
2024-04-07,Tomato,Bokaro,10.69,14.26,12.35,126.6,HIGH,0.0,23.1,46.2,139456.0
2024-04-07,Tomato,Hazaribagh,9.96,13.98,11.83,97.4,HIGH,0.0,23.1,46.2,105774.0
2024-04-07,Tomato,Deoghar,13.38,16.36,14.77,95.6,HIGH,0.0,23.1,46.2,98879.0
2024-04-07,Tomato,Dumka,9.93,12.56,11.15,78.0,HIGH,0.0,23.1,46.2,78301.0
2024-04-07,Potato,Ranchi,15.45,18.58,16.91,145.2,MODERATE,0.0,23.1,46.2,159123.0
2024-04-07,Potato,Jamshedpur,18.1,24.44,21.05,131.2,MODERATE,0.0,23.1,46.2,141779.0
2024-04-07,Potato,Dhanbad,15.63,21.81,18.5,118.3,HIGH,0.0,23.1,46.2,126170.0
2024-04-07,Potato,Bokaro,17.1,20.72,18.78,103.6,HIGH,0.0,23.1,46.2,90460.0
2024-04-07,Potato,Hazaribagh,12.65,15.43,13.94,92.9,HIGH,0.0,23.1,46.2,81032.0
2024-04-07,Potato,Deoghar,16.77,20.02,18.28,72.0,HIGH,0.0,23.1,46.2,76775.0
2024-04-07,Potato,Dumka,14.53,18.92,16.57,54.3,MODERATE,0.0,23.1,46.2,51642.0
2024-04-07,Onion,Ranchi,22.74,31.23,26.69,144.3,MODERATE,0.0,23.1,46.2,136562.0
2024-04-07,Onion,Jamshedpur,26.57,31.81,29.01,123.6,MODERATE,0.0,23.1,46.2,115482.0
2024-04-07,Onion,Dhanbad,25.47,31.58,28.31,101.9,MODERATE,0.0,23.1,46.2,107713.0
2024-04-07,Onion,Bokaro,22.12,30.96,26.23,78.8,MODERATE,0.0,23.1,46.2,75663.0
2024-04-07,Onion,Hazaribagh,19.87,24.51,22.03,68.6,MODERATE,0.0,23.1,46.2,59406.0
2024-04-07,Onion,Deoghar,24.0,30.99,27.25,59.2,MODERATE,0.0,23.1,46.2,57850.0
2024-04-07,Onion,Dumka,20.71,28.56,24.36,53.5,MODERATE,0.0,23.1,46.2,57261.0
2024-04-07,Green Chilli,Ranchi,33.42,45.63,39.1,156.8,MODERATE,0.0,23.1,46.2,168892.0
2024-04-07,Green Chilli,Jamshedpur,36.43,43.53,39.73,137.1,HIGH,0.0,23.1,46.2,119896.0
2024-04-07,Green Chilli,Dhanbad,44.98,54.81,49.55,123.1,HIGH,0.0,23.1,46.2,136289.0
2024-04-07,Green Chilli,Bokaro,35.13,46.41,40.38,85.0,MODERATE,0.0,23.1,46.2,88164.0
2024-04-07,Green Chilli,Hazaribagh,33.96,42.28,37.83,93.5,HIGH,0.0,23.1,46.2,94040.0
2024-04-07,Green Chilli,Deoghar,34.43,42.53,38.2,75.8,HIGH,0.0,23.1,46.2,81181.0
2024-04-07,Green Chilli,Dumka,43.04,51.34,46.9,57.2,HIGH,0.0,23.1,46.2,51541.0
2024-04-08,Tomato,Ranchi,11.39,14.77,12.96,240.9,HIGH,0.0,24.4,33.6,242343.0
2024-04-08,Tomato,Jamshedpur,10.39,14.36,12.24,176.1,HIGH,0.0,24.4,33.6,165625.0
2024-04-08,Tomato,Dhanbad,14.05,19.32,16.5,139.2,HIGH,0.0,24.4,33.6,131095.0
2024-04-08,Tomato,Bokaro,8.42,11.05,9.64,126.0,HIGH,0.0,24.4,33.6,111751.0
2024-04-08,Tomato,Hazaribagh,8.38,11.78,9.96,117.6,HIGH,0.0,24.4,33.6,115152.0
2024-04-08,Tomato,Deoghar,15.77,20.07,17.77,106.4,HIGH,0.0,24.4,33.6,92194.0
2024-04-08,Tomato,Dumka,10.08,13.95,11.88,65.5,HIGH,0.0,24.4,33.6,71235.0
2024-04-08,Potato,Ranchi,14.57,19.75,16.98,164.6,MODERATE,0.0,24.4,33.6,169652.0
2024-04-08,Potato,Jamshedpur,17.92,24.09,20.79,138.0,HIGH,0.0,24.4,33.6,121670.0
2024-04-08,Potato,Dhanbad,17.09,23.24,19.95,84.8,LOW,0.0,24.4,33.6,92620.0
2024-04-08,Potato,Bokaro,15.56,19.88,17.57,85.9,MODERATE,0.0,24.4,33.6,94840.0
2024-04-08,Potato,Hazaribagh,13.76,18.06,15.76,98.4,HIGH,0.0,24.4,33.6,93890.0
2024-04-08,Potato,Deoghar,15.51,18.84,17.06,68.0,HIGH,0.0,24.4,33.6,75346.0
2024-04-08,Potato,Dumka,12.33,16.51,14.27,57.2,HIGH,0.0,24.4,33.6,56018.0
2024-04-08,Onion,Ranchi,18.58,24.95,21.54,186.8,HIGH,0.0,24.4,33.6,192011.0
2024-04-08,Onion,Jamshedpur,24.0,30.73,27.13,109.2,MODERATE,0.0,24.4,33.6,99026.0
2024-04-08,Onion,Dhanbad,22.9,29.39,25.92,103.2,MODERATE,0.0,24.4,33.6,110423.0
2024-04-08,Onion,Bokaro,25.7,35.2,30.12,93.2,HIGH,0.0,24.4,33.6,106994.0
2024-04-08,Onion,Hazaribagh,21.14,28.82,24.71,63.3,MODERATE,0.0,24.4,33.6,55096.0
2024-04-08,Onion,Deoghar,24.67,32.82,28.46,55.3,MODERATE,0.0,24.4,33.6,56217.0
2024-04-08,Onion,Dumka,22.0,27.65,24.63,49.1,MODERATE,0.0,24.4,33.6,47373.0
2024-04-08,Green Chilli,Ranchi,29.27,39.7,34.12,114.6,LOW,0.0,24.4,33.6,104873.0
2024-04-08,Green Chilli,Jamshedpur,34.84,44.47,39.32,103.2,LOW,0.0,24.4,33.6,95048.0
2024-04-08,Green Chilli,Dhanbad,44.75,57.05,50.47,112.4,HIGH,0.0,24.4,33.6,104773.0
