date,commodity,region,demand_quantity_kg,modal_price_per_kg,day_of_week,day_of_month,month,year,season,is_weekend,festival_flag,is_synthetic,data_source
2024-01-13,Tomato,Hajipur,2894.4,36.41,Saturday,13,1,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-14,Tomato,Hajipur,2867.1,40.42,Sunday,14,1,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-15,Tomato,Hajipur,2327.5,33.49,Monday,15,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-16,Tomato,Hajipur,2382.1,32.67,Tuesday,16,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-17,Tomato,Hajipur,2650.3,33.81,Wednesday,17,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-18,Tomato,Hajipur,2489.4,39.39,Thursday,18,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-19,Tomato,Hajipur,3020.4,38.46,Friday,19,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-20,Tomato,Hajipur,3149.7,33.43,Saturday,20,1,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-21,Tomato,Hajipur,2943.0,38.5,Sunday,21,1,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-22,Tomato,Hajipur,2278.2,39.79,Monday,22,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-23,Tomato,Hajipur,2654.8,36.66,Tuesday,23,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-24,Tomato,Hajipur,2446.6,35.18,Wednesday,24,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-25,Tomato,Hajipur,2484.0,34.57,Thursday,25,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-26,Tomato,Hajipur,3134.0,32.61,Friday,26,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-27,Tomato,Hajipur,3131.5,32.06,Saturday,27,1,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-28,Tomato,Hajipur,3194.5,27.98,Sunday,28,1,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-29,Tomato,Hajipur,2251.2,34.67,Monday,29,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-30,Tomato,Hajipur,2685.7,36.92,Tuesday,30,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-01-31,Tomato,Hajipur,2653.2,28.63,Wednesday,31,1,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-01,Tomato,Hajipur,2574.8,31.52,Thursday,1,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-02,Tomato,Hajipur,3069.9,37.15,Friday,2,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-03,Tomato,Hajipur,2896.9,33.08,Saturday,3,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-04,Tomato,Hajipur,2827.1,36.19,Sunday,4,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-05,Tomato,Hajipur,2444.2,33.99,Monday,5,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-06,Tomato,Hajipur,2414.2,38.54,Tuesday,6,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-07,Tomato,Hajipur,2981.8,22.63,Wednesday,7,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-08,Tomato,Hajipur,2728.4,39.85,Thursday,8,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-09,Tomato,Hajipur,3174.3,33.99,Friday,9,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-10,Tomato,Hajipur,3052.6,36.0,Saturday,10,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-11,Tomato,Hajipur,3198.9,34.67,Sunday,11,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-12,Tomato,Hajipur,2740.6,36.64,Monday,12,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-13,Tomato,Hajipur,2673.6,34.1,Tuesday,13,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-14,Tomato,Hajipur,2543.7,32.45,Wednesday,14,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-15,Tomato,Hajipur,2800.5,29.9,Thursday,15,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-16,Tomato,Hajipur,3454.2,30.38,Friday,16,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-17,Tomato,Hajipur,3668.0,29.16,Saturday,17,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-18,Tomato,Hajipur,3260.9,31.98,Sunday,18,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-19,Tomato,Hajipur,2609.5,30.66,Monday,19,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-20,Tomato,Hajipur,2669.9,34.67,Tuesday,20,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-21,Tomato,Hajipur,2886.1,29.18,Wednesday,21,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-22,Tomato,Hajipur,2879.6,26.56,Thursday,22,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-23,Tomato,Hajipur,3682.5,29.55,Friday,23,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-24,Tomato,Hajipur,3500.1,32.07,Saturday,24,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-25,Tomato,Hajipur,3255.3,34.04,Sunday,25,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-26,Tomato,Hajipur,2599.0,32.24,Monday,26,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-27,Tomato,Hajipur,2841.2,31.64,Tuesday,27,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-28,Tomato,Hajipur,3155.2,21.76,Wednesday,28,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-29,Tomato,Hajipur,2981.7,35.52,Thursday,29,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-01,Tomato,Hajipur,3698.3,33.73,Friday,1,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-02,Tomato,Hajipur,3626.6,30.43,Saturday,2,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-03,Tomato,Hajipur,3472.8,27.74,Sunday,3,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-04,Tomato,Hajipur,2835.0,32.04,Monday,4,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-05,Tomato,Hajipur,2982.6,29.18,Tuesday,5,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-06,Tomato,Hajipur,3143.3,29.54,Wednesday,6,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-07,Tomato,Hajipur,2827.8,24.19,Thursday,7,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-08,Tomato,Hajipur,3523.3,27.27,Friday,8,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-09,Tomato,Hajipur,3735.4,27.28,Saturday,9,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-10,Tomato,Hajipur,3878.3,27.33,Sunday,10,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-11,Tomato,Hajipur,2819.0,30.0,Monday,11,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-12,Tomato,Hajipur,2896.7,30.92,Tuesday,12,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-13,Tomato,Hajipur,3034.4,32.28,Wednesday,13,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-14,Tomato,Hajipur,2926.5,30.81,Thursday,14,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-15,Tomato,Hajipur,5374.3,22.66,Friday,15,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-16,Tomato,Hajipur,4684.0,29.47,Saturday,16,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-17,Tomato,Hajipur,5167.2,24.85,Sunday,17,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-18,Tomato,Hajipur,4196.7,23.56,Monday,18,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-19,Tomato,Hajipur,4427.8,24.46,Tuesday,19,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-20,Tomato,Hajipur,4365.7,26.38,Wednesday,20,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-21,Tomato,Hajipur,4245.5,25.47,Thursday,21,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-22,Tomato,Hajipur,4816.1,27.44,Friday,22,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-23,Tomato,Hajipur,4858.3,29.83,Saturday,23,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-24,Tomato,Hajipur,4687.9,26.21,Sunday,24,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-25,Tomato,Hajipur,4094.2,17.67,Monday,25,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-26,Tomato,Hajipur,3194.0,35.45,Tuesday,26,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-27,Tomato,Hajipur,3272.5,26.57,Wednesday,27,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-28,Tomato,Hajipur,3415.0,26.59,Thursday,28,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-29,Tomato,Hajipur,4371.9,22.13,Friday,29,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-30,Tomato,Hajipur,4078.7,28.83,Saturday,30,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-31,Tomato,Hajipur,3820.7,27.71,Sunday,31,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-01,Tomato,Hajipur,3065.2,28.43,Monday,1,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-02,Tomato,Hajipur,3320.3,24.61,Tuesday,2,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-03,Tomato,Hajipur,3647.7,26.13,Wednesday,3,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-04,Tomato,Hajipur,3268.1,21.18,Thursday,4,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-05,Tomato,Hajipur,4092.2,26.12,Friday,5,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-06,Tomato,Hajipur,4143.9,26.03,Saturday,6,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-07,Tomato,Hajipur,4276.7,24.49,Sunday,7,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-08,Tomato,Hajipur,3111.7,19.41,Monday,8,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-09,Tomato,Hajipur,3185.6,24.69,Tuesday,9,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-10,Tomato,Hajipur,3778.0,24.32,Wednesday,10,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-11,Tomato,Hajipur,3519.3,24.92,Thursday,11,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-12,Tomato,Hajipur,4205.2,20.2,Friday,12,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-13,Tomato,Hajipur,4178.7,23.28,Saturday,13,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-14,Tomato,Hajipur,4000.2,29.14,Sunday,14,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-15,Tomato,Hajipur,3308.5,20.42,Monday,15,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-16,Tomato,Hajipur,3679.1,26.12,Tuesday,16,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-17,Tomato,Hajipur,3210.3,29.92,Wednesday,17,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-18,Tomato,Hajipur,3401.6,21.21,Thursday,18,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-19,Tomato,Hajipur,4397.8,23.19,Friday,19,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-20,Tomato,Hajipur,4145.6,27.49,Saturday,20,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-21,Tomato,Hajipur,4180.1,22.7,Sunday,21,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-22,Tomato,Hajipur,3646.1,20.75,Monday,22,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-23,Tomato,Hajipur,3789.1,17.88,Tuesday,23,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-24,Tomato,Hajipur,3397.4,30.87,Wednesday,24,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-25,Tomato,Hajipur,3562.7,22.82,Thursday,25,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-26,Tomato,Hajipur,4660.7,22.77,Friday,26,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-27,Tomato,Hajipur,4971.6,15.38,Saturday,27,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-28,Tomato,Hajipur,4284.2,18.14,Sunday,28,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-29,Tomato,Hajipur,3411.4,21.64,Monday,29,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-30,Tomato,Hajipur,3896.2,17.36,Tuesday,30,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-01,Tomato,Hajipur,3211.0,30.33,Wednesday,1,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-02,Tomato,Hajipur,3518.9,23.66,Thursday,2,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-03,Tomato,Hajipur,4350.2,24.44,Friday,3,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-04,Tomato,Hajipur,4593.6,20.54,Saturday,4,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-05,Tomato,Hajipur,3977.9,29.28,Sunday,5,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-06,Tomato,Hajipur,3038.1,25.32,Monday,6,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-07,Tomato,Hajipur,3876.3,19.22,Tuesday,7,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-08,Tomato,Hajipur,3604.5,27.95,Wednesday,8,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-09,Tomato,Hajipur,3731.1,21.43,Thursday,9,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-10,Tomato,Hajipur,4738.0,18.01,Friday,10,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-11,Tomato,Hajipur,4242.9,25.64,Saturday,11,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-12,Tomato,Hajipur,4383.2,20.72,Sunday,12,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-13,Tomato,Hajipur,3374.8,20.8,Monday,13,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-14,Tomato,Hajipur,3460.9,29.89,Tuesday,14,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-15,Tomato,Hajipur,3640.2,21.0,Wednesday,15,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-16,Tomato,Hajipur,3618.5,24.93,Thursday,16,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-17,Tomato,Hajipur,4860.0,19.88,Friday,17,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-18,Tomato,Hajipur,4176.0,27.3,Saturday,18,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-19,Tomato,Hajipur,4748.4,15.44,Sunday,19,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-20,Tomato,Hajipur,3565.6,19.67,Monday,20,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-21,Tomato,Hajipur,4122.9,15.02,Tuesday,21,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-22,Tomato,Hajipur,4011.6,17.73,Wednesday,22,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-23,Tomato,Hajipur,3566.4,22.12,Thursday,23,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-24,Tomato,Hajipur,4704.8,20.58,Friday,24,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-25,Tomato,Hajipur,4617.3,22.42,Saturday,25,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-26,Tomato,Hajipur,3758.3,29.14,Sunday,26,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-27,Tomato,Hajipur,3242.0,27.84,Monday,27,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-28,Tomato,Hajipur,3590.0,18.77,Tuesday,28,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-29,Tomato,Hajipur,3946.3,21.32,Wednesday,29,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-30,Tomato,Hajipur,4050.8,21.54,Thursday,30,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-31,Tomato,Hajipur,4681.6,16.78,Friday,31,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-01,Tomato,Hajipur,4744.3,17.49,Saturday,1,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-02,Tomato,Hajipur,4120.5,25.2,Sunday,2,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-03,Tomato,Hajipur,3655.8,12.64,Monday,3,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-04,Tomato,Hajipur,3779.9,23.6,Tuesday,4,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-05,Tomato,Hajipur,3426.8,26.49,Wednesday,5,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-06,Tomato,Hajipur,3896.4,24.5,Thursday,6,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-07,Tomato,Hajipur,4792.0,15.67,Friday,7,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-08,Tomato,Hajipur,4536.9,20.28,Saturday,8,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-09,Tomato,Hajipur,4157.6,23.37,Sunday,9,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-10,Tomato,Hajipur,3434.2,19.71,Monday,10,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-11,Tomato,Hajipur,3640.1,18.26,Tuesday,11,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-12,Tomato,Hajipur,3452.8,24.65,Wednesday,12,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-13,Tomato,Hajipur,3746.3,24.63,Thursday,13,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-14,Tomato,Hajipur,4528.1,16.05,Friday,14,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-15,Tomato,Hajipur,4108.3,26.6,Saturday,15,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-16,Tomato,Hajipur,4433.0,20.67,Sunday,16,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-17,Tomato,Hajipur,3230.1,25.21,Monday,17,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-18,Tomato,Hajipur,4041.3,20.28,Tuesday,18,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-19,Tomato,Hajipur,3700.2,28.74,Wednesday,19,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-20,Tomato,Hajipur,3544.1,22.83,Thursday,20,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-21,Tomato,Hajipur,4657.5,19.59,Friday,21,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-22,Tomato,Hajipur,4685.5,24.14,Saturday,22,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-23,Tomato,Hajipur,3849.9,25.03,Sunday,23,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-24,Tomato,Hajipur,3055.3,26.53,Monday,24,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-25,Tomato,Hajipur,3761.0,21.42,Tuesday,25,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-26,Tomato,Hajipur,4003.8,30.05,Wednesday,26,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-27,Tomato,Hajipur,3567.8,25.12,Thursday,27,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-28,Tomato,Hajipur,4513.8,24.93,Friday,28,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-29,Tomato,Hajipur,4815.3,21.92,Saturday,29,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-30,Tomato,Hajipur,4265.9,23.97,Sunday,30,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-01,Tomato,Hajipur,3279.0,25.61,Monday,1,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-02,Tomato,Hajipur,3434.0,26.31,Tuesday,2,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-03,Tomato,Hajipur,3475.3,21.36,Wednesday,3,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-04,Tomato,Hajipur,3707.9,25.03,Thursday,4,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-05,Tomato,Hajipur,4628.7,25.18,Friday,5,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-06,Tomato,Hajipur,4461.8,23.6,Saturday,6,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-07,Tomato,Hajipur,4171.8,19.77,Sunday,7,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-08,Tomato,Hajipur,3293.8,26.3,Monday,8,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-09,Tomato,Hajipur,3588.9,22.82,Tuesday,9,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-10,Tomato,Hajipur,3649.2,18.51,Wednesday,10,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-11,Tomato,Hajipur,3565.2,27.27,Thursday,11,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-12,Tomato,Hajipur,4204.9,25.97,Friday,12,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-13,Tomato,Hajipur,4102.4,24.29,Saturday,13,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-14,Tomato,Hajipur,4059.4,26.88,Sunday,14,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-15,Tomato,Hajipur,3039.5,26.23,Monday,15,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-16,Tomato,Hajipur,3925.0,16.81,Tuesday,16,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-17,Tomato,Hajipur,3391.9,22.95,Wednesday,17,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-18,Tomato,Hajipur,3352.2,27.27,Thursday,18,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
