date,commodity,region,demand_quantity_kg,modal_price_per_kg,day_of_week,day_of_month,month,year,season,is_weekend,festival_flag,is_synthetic,data_source,day_of_week_num,season_code,demand_lag_1,demand_lag_7,demand_lag_14,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_std_7,price_lag_1,price_rolling_mean_7
2024-08-22,Onion,Patna,7593.6,31.8,Thursday,22,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,7919.4,7744.2,8669.2,8358.342857142856,8583.385714285714,776.5072158006645,30.11,27.948571428571427
2024-08-23,Onion,Patna,9092.9,31.37,Friday,23,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,7593.6,8654.1,9934.5,8336.828571428572,8506.557142857144,798.1437709132626,31.8,28.48
2024-08-24,Onion,Patna,9129.9,26.74,Saturday,24,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,9092.9,9614.3,9440.9,8399.514285714284,8446.442857142856,843.1762596052665,31.37,29.337142857142858
2024-08-25,Onion,Patna,9514.3,26.4,Sunday,25,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,9129.9,8970.4,9657.6,8330.314285714285,8424.228571428572,740.4858437282433,26.74,28.53
2024-08-26,Onion,Patna,6766.1,27.27,Monday,26,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,9514.3,7360.5,7420.8,8408.014285714286,8413.992857142857,840.6115956623054,26.4,28.3
2024-08-27,Onion,Patna,7791.9,30.86,Tuesday,27,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,6766.1,8245.5,8543.1,8323.1,8367.228571428572,982.1651609242496,27.27,29.12714285714286
2024-08-28,Onion,Patna,7792.0,31.55,Wednesday,28,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,7791.9,7919.4,7992.9,8258.3,8313.57142857143,1002.883245115481,30.86,29.221428571428568
2024-08-29,Onion,Patna,7867.4,27.53,Thursday,29,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,7792.0,7593.6,7744.2,8240.1,8299.221428571427,1011.180219677329,31.55,29.427142857142858
2024-08-30,Onion,Patna,8779.7,29.74,Friday,30,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,7867.4,9092.9,8654.1,8279.214285714286,8308.021428571428,987.0111590530587,27.53,28.81714285714286
2024-08-31,Onion,Patna,9078.0,26.88,Saturday,31,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,8779.7,9129.9,9614.3,8234.471428571429,8316.992857142857,950.3976548692538,29.74,28.58428571428571
2024-09-01,Onion,Patna,8233.7,34.52,Sunday,1,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,9078.0,9514.3,8970.4,8227.057142857144,8278.685714285715,942.4168873295058,26.88,28.604285714285716
2024-09-02,Onion,Patna,6510.1,32.68,Monday,2,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,8233.7,6766.1,7360.5,8044.114285714286,8226.064285714285,756.9314003011978,34.52,29.764285714285712
2024-09-03,Onion,Patna,7766.4,31.95,Tuesday,3,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,6510.1,7791.9,8245.5,8007.542857142857,8165.321428571428,831.4834030357055,32.68,30.537142857142857
2024-09-04,Onion,Patna,7535.1,32.2,Wednesday,4,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,7766.4,7792.0,7919.4,8003.900000000001,8131.099999999999,832.6406828078331,31.95,30.692857142857143
2024-09-05,Onion,Patna,7434.7,33.32,Thursday,5,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,7535.1,7867.4,7593.6,7967.2,8103.650000000001,849.0373607798589,32.2,30.785714285714285
2024-09-06,Onion,Patna,7958.1,34.22,Friday,6,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,7434.7,8779.7,9092.9,7905.385714285714,8092.3,872.9295321475079,33.32,31.61285714285714
2024-09-07,Onion,Patna,9001.4,31.04,Saturday,7,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,7958.1,9078.0,9129.9,7788.0142857142855,8011.242857142858,786.7609514725136,34.22,32.252857142857145
2024-09-08,Onion,Patna,8949.8,28.05,Sunday,8,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,9001.4,8233.7,9514.3,7777.071428571428,8002.064285714286,766.0896699349121,31.04,32.847142857142856
2024-09-09,Onion,Patna,6631.5,26.82,Monday,9,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,8949.8,6510.1,6766.1,7879.3714285714295,7961.742857142858,877.0106341322099,28.05,31.922857142857143
2024-09-10,Onion,Patna,8262.3,25.69,Tuesday,10,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,6631.5,7766.4,7791.9,7896.714285714285,7952.128571428571,846.075188598468,26.82,31.085714285714285
2024-09-11,Onion,Patna,8165.7,30.03,Wednesday,11,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,8262.3,7535.1,7792.0,7967.557142857143,7985.728571428573,854.0686425519343,25.69,30.191428571428577
2024-09-12,Onion,Patna,7343.9,32.6,Thursday,12,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,8165.7,7434.7,7867.4,8057.642857142856,8012.421428571429,833.8697777174223,30.03,29.881428571428575
2024-09-13,Onion,Patna,8373.6,29.36,Friday,13,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,7343.9,7958.1,8779.7,8044.671428571428,7975.028571428571,845.7960840027063,32.6,29.778571428571432
2024-09-14,Onion,Patna,8570.8,32.12,Saturday,14,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,8373.6,9001.4,9078.0,8104.028571428571,7946.021428571429,853.2548070267829,29.36,29.084285714285716
2024-09-15,Onion,Patna,7883.7,27.74,Sunday,15,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,8570.8,8949.8,8233.7,8042.5142857142855,7909.792857142857,791.0304069768317,32.12,29.23857142857143
2024-09-16,Onion,Patna,7199.8,28.75,Monday,16,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,7883.7,6631.5,6510.1,7890.214285714285,7884.792857142857,682.4053302560975,27.74,29.194285714285716
2024-09-17,Onion,Patna,6903.4,36.45,Tuesday,17,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,7199.8,8262.3,7766.4,7971.400000000001,7934.057142857142,522.850297248994,28.75,29.470000000000002
2024-09-18,Onion,Patna,6992.0,31.59,Wednesday,18,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6903.4,8165.7,7535.1,7777.271428571429,7872.414285714286,636.714807205169,36.45,31.00714285714286
2024-09-19,Onion,Patna,7741.8,29.08,Thursday,19,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,6992.0,7343.9,7434.7,7609.6,7833.621428571429,670.9958991429812,31.59,31.229999999999997
2024-09-20,Onion,Patna,7799.0,35.91,Friday,20,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,7741.8,8373.6,7958.1,7666.442857142857,7855.557142857143,661.5229344906899,29.08,30.727142857142855
2024-09-21,Onion,Patna,8285.7,31.3,Saturday,21,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,7799.0,8570.8,9001.4,7584.357142857143,7844.192857142857,591.045581595735,35.91,31.662857142857142
2024-09-22,Onion,Patna,8631.8,30.58,Sunday,22,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,8285.7,7883.7,8949.8,7543.628571428571,7793.071428571428,516.9155079710652,31.3,31.545714285714286
2024-09-23,Onion,Patna,6620.6,28.53,Monday,23,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,8631.8,7199.8,6631.5,7650.5,7770.357142857143,657.2325590433707,30.58,31.951428571428572
2024-09-24,Onion,Patna,6816.0,33.52,Tuesday,24,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,6620.6,6903.4,8262.3,7567.757142857144,7769.578571428571,752.9239312111865,28.53,31.919999999999998
2024-09-25,Onion,Patna,6865.4,34.0,Wednesday,25,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6816.0,6992.0,8165.7,7555.271428571429,7666.271428571427,766.3815209895898,33.52,31.50142857142857
2024-09-26,Onion,Patna,6229.7,34.86,Thursday,26,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,6865.4,7741.8,7343.9,7537.185714285714,7573.392857142857,783.1987879386708,34.0,31.845714285714287
2024-09-27,Onion,Patna,8301.3,31.19,Friday,27,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,6229.7,7799.0,8373.6,7321.171428571429,7493.807142857143,914.8240936819413,34.86,32.67142857142857
2024-09-28,Onion,Patna,8227.8,25.7,Saturday,28,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,8301.3,8285.7,8570.8,7392.928571428572,7488.642857142857,976.192176630359,31.19,31.997142857142858
2024-09-29,Onion,Patna,8381.3,30.24,Sunday,29,9,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,8227.8,8631.8,7883.7,7384.657142857142,7464.142857142857,967.5740761601537,25.7,31.197142857142858
2024-09-30,Onion,Patna,5971.2,30.58,Monday,30,9,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,8381.3,6620.6,7199.8,7348.8714285714295,7499.685714285713,917.0755070954181,30.24,31.148571428571426
2024-10-01,Onion,Patna,6135.8,34.32,Tuesday,1,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,5971.2,6816.0,6903.4,7256.099999999999,7411.928571428571,1029.0382597357755,30.58,31.44142857142857
2024-10-02,Onion,Patna,6933.6,27.47,Wednesday,2,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6135.8,6865.4,6992.0,7158.928571428572,7357.099999999999,1106.7073170962228,34.32,31.555714285714284
2024-10-03,Onion,Patna,6458.2,29.05,Thursday,3,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,6933.6,6229.7,7741.8,7168.671428571429,7352.928571428572,1103.9894318852512,27.47,30.62285714285714
2024-10-04,Onion,Patna,8315.3,33.98,Friday,4,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,6458.2,8301.3,7799.0,7201.314285714286,7261.242857142856,1074.5851454221477,29.05,29.792857142857144
2024-10-05,Onion,Patna,8340.6,34.57,Saturday,5,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,8315.3,8227.8,8285.7,7203.314285714286,7298.121428571429,1076.9839838310525,33.98,30.19142857142857
2024-10-06,Onion,Patna,6678.1,35.74,Sunday,6,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,8340.6,8381.3,8631.8,7219.428571428572,7302.0428571428565,1095.5513934609912,34.57,31.458571428571425
2024-10-07,Onion,Patna,5771.1,33.92,Monday,7,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,6678.1,5971.2,6620.6,6976.114285714285,7162.492857142856,977.2474651260416,35.74,32.244285714285716
2024-10-08,Onion,Patna,6920.1,31.12,Tuesday,8,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,5771.1,6135.8,6816.0,6947.528571428571,7101.814285714287,1013.7851805885642,33.92,32.721428571428575
2024-10-09,Onion,Patna,6246.5,28.83,Wednesday,9,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6920.1,6933.6,6865.4,7059.571428571428,7109.25,950.4855070161007,31.12,32.26428571428571
2024-10-10,Onion,Patna,6653.8,34.58,Thursday,10,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,6246.5,6458.2,6229.7,6961.414285714285,7065.0428571428565,999.8590541147655,28.83,32.45857142857143
2024-10-11,Onion,Patna,7506.0,33.46,Friday,11,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,6653.8,8315.3,8301.3,6989.357142857143,7095.335714285714,986.0903505885476,34.58,33.24857142857143
2024-10-12,Onion,Patna,7988.2,34.99,Saturday,12,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,7506.0,8340.6,8227.8,6873.742857142856,7038.528571428571,841.5733100511875,33.46,33.174285714285716
2024-10-13,Onion,Patna,7043.5,33.48,Sunday,13,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,7988.2,6678.1,8381.3,6823.400000000001,7021.414285714286,744.0965259964838,34.99,33.23428571428572
2024-10-14,Onion,Patna,6149.2,32.32,Monday,14,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,7043.5,5771.1,5971.2,6875.599999999999,6925.857142857143,745.0207916562032,33.48,32.91142857142857
2024-10-15,Onion,Patna,6195.0,36.59,Tuesday,15,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,6149.2,6920.1,6135.8,6929.614285714286,6938.571428571428,660.511139014279,32.32,32.68285714285714
2024-10-16,Onion,Patna,6440.9,32.88,Wednesday,16,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,6195.0,6246.5,6933.6,6826.028571428571,6942.8,716.7179145575024,36.59,33.464285714285715
2024-10-17,Onion,Patna,6216.7,34.2,Thursday,17,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,6440.9,6653.8,6458.2,6853.8,6907.607142857143,693.9235428585554,32.88,34.042857142857144
2024-10-18,Onion,Patna,8665.0,26.66,Friday,18,10,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,6216.7,7506.0,8315.3,6791.357142857143,6890.357142857143,733.4600576653869,34.2,33.98857142857143
2024-10-19,Onion,Patna,7164.5,37.98,Saturday,19,10,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,8665.0,7988.2,8340.6,6956.928571428572,6915.335714285714,1002.9712354039145,26.66,33.01714285714286
2024-10-20,Onion,Patna,10811.9,31.17,Sunday,20,10,2024,Kharif,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,7164.5,7043.5,6678.1,6839.257142857144,6831.328571428572,905.3863795035313,37.98,33.44428571428572
2024-10-21,Onion,Patna,8756.6,33.34,Monday,21,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,10811.9,6149.2,5771.1,7377.6,7126.599999999999,1762.0930679166843,31.17,33.114285714285714
2024-10-22,Onion,Patna,8831.2,33.98,Tuesday,22,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,8756.6,6195.0,6920.1,7750.085714285714,7339.849999999999,1734.5166026192815,33.34,33.260000000000005
2024-10-23,Onion,Patna,9847.3,30.74,Wednesday,23,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,8831.2,6440.9,6246.5,8126.685714285714,7476.357142857143,1623.2175182114684,33.98,32.887142857142855
2024-10-24,Onion,Patna,9520.6,35.4,Thursday,24,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,9847.3,6216.7,6653.8,8613.314285714285,7733.557142857143,1542.1845516761587,30.74,32.58142857142857
2024-10-25,Onion,Patna,12214.1,31.7,Friday,25,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,4,3,9520.6,8665.0,7506.0,9085.3,7938.328571428572,1139.4452509884009,35.4,32.75285714285714
2024-10-26,Onion,Patna,11740.6,29.89,Saturday,26,10,2024,Kharif,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,5,3,12214.1,7164.5,7988.2,9592.314285714285,8274.621428571429,1612.6223895967053,31.7,33.472857142857144
2024-10-27,Onion,Patna,10447.0,29.54,Sunday,27,10,2024,Kharif,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,6,3,11740.6,10811.9,7043.5,10246.042857142858,8542.65,1374.3257630042287,29.89,32.317142857142855
2024-10-28,Onion,Patna,8217.7,37.92,Monday,28,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,0,3,10447.0,8756.6,6149.2,10193.914285714285,8785.757142857143,1356.0847790957803,29.54,32.08428571428571
2024-10-29,Onion,Patna,8914.3,32.91,Tuesday,29,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,1,3,8217.7,8831.2,6195.0,10116.92857142857,8933.507142857143,1462.410026536436,37.92,32.738571428571426
2024-10-30,Onion,Patna,9237.5,34.52,Wednesday,30,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,2,3,8914.3,9847.3,6440.9,10128.800000000001,9127.742857142857,1450.522292141701,32.91,32.58571428571428
2024-10-31,Onion,Patna,8566.2,37.32,Thursday,31,10,2024,Kharif,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,3,3,9237.5,9520.6,6216.7,10041.685714285715,9327.5,1488.0714962982297,34.52,33.12571428571429
2024-11-01,Onion,Patna,11241.8,30.5,Friday,1,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,8566.2,12214.1,8665.0,9905.342857142858,9495.32142857143,1584.3791011593441,37.32,33.4
2024-11-02,Onion,Patna,10160.3,33.31,Saturday,2,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,11241.8,11740.6,7164.5,9766.442857142856,9679.378571428571,1377.331265959824,30.5,33.22857142857143
2024-11-03,Onion,Patna,10118.2,35.17,Sunday,3,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,10160.3,10447.0,10811.9,9540.685714285715,9893.364285714286,1101.7646079941883,33.31,33.71714285714286
2024-11-04,Onion,Patna,7629.9,35.23,Monday,4,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,10118.2,8217.7,8756.6,9493.714285714286,9843.814285714285,1063.0133637111944,35.17,34.521428571428565
2024-11-05,Onion,Patna,8242.7,35.7,Tuesday,5,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,7629.9,8914.3,8831.2,9409.742857142857,9763.335714285715,1195.5624406628986,35.23,34.137142857142855
2024-11-06,Onion,Patna,8948.0,32.58,Wednesday,6,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,8242.7,9237.5,9847.3,9313.8,9721.300000000001,1266.774610312881,35.7,34.535714285714285
2024-11-07,Onion,Patna,8890.1,38.79,Thursday,7,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,8948.0,8566.2,9520.6,9272.442857142856,9657.064285714285,1274.3836769946852,32.58,34.25857142857143
2024-11-08,Onion,Patna,11136.1,37.23,Friday,8,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,8890.1,11241.8,12214.1,9318.714285714286,9612.028571428571,1250.1161485085786,38.79,34.46857142857143
2024-11-09,Onion,Patna,9830.2,43.32,Saturday,9,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,11136.1,10160.3,11740.6,9303.614285714286,9535.028571428571,1223.3681926394536,37.23,35.43
2024-11-10,Onion,Patna,10360.6,38.11,Sunday,10,11,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,9830.2,10118.2,10447.0,9256.457142857143,9398.57142857143,1190.7696346721148,43.32,36.86
2024-11-11,Onion,Patna,8468.0,37.13,Monday,11,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,10360.6,7629.9,8217.7,9291.085714285715,9392.4,1223.0924378102375,38.11,37.279999999999994
2024-11-12,Onion,Patna,8675.6,33.76,Tuesday,12,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,8468.0,8242.7,8914.3,9410.814285714285,9410.278571428571,1064.058133481714,37.13,37.55142857142857
2024-11-13,Onion,Patna,8667.0,35.56,Wednesday,13,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,8675.6,8948.0,9237.5,9472.657142857144,9393.228571428572,995.2047994544442,33.76,37.27428571428572
2024-11-14,Onion,Patna,9419.4,35.58,Thursday,14,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,8667.0,8890.1,8566.2,9432.514285714287,9352.478571428572,1025.1124920849368,35.56,37.699999999999996
2024-11-15,Onion,Patna,10489.8,33.69,Friday,15,11,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,9419.4,11136.1,11241.8,9508.128571428573,9413.421428571428,997.5862380671506,35.58,37.24142857142857
2024-11-16,Onion,Patna,7154.3,35.28,Saturday,16,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,10489.8,9830.2,10160.3,9415.8,9359.707142857142,839.1251078752703,33.69,36.73571428571428
2024-11-17,Onion,Patna,7029.4,30.29,Sunday,17,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,7154.3,10360.6,10118.2,9033.528571428571,9144.992857142857,1165.0837204743302,35.28,35.58714285714286
2024-11-18,Onion,Patna,5742.9,36.55,Monday,18,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,7029.4,8468.0,7629.9,8557.642857142857,8924.364285714286,1212.0686667252685,30.29,34.47
2024-11-19,Onion,Patna,5827.5,32.15,Tuesday,19,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,5742.9,8675.6,8242.7,8168.342857142858,8789.578571428572,1615.989005590851,36.55,34.387142857142855
2024-11-20,Onion,Patna,5402.7,35.01,Wednesday,20,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,5827.5,8667.0,8948.0,7761.471428571429,8617.064285714285,1813.4657314235787,32.15,34.15714285714285
2024-11-21,Onion,Patna,5557.6,33.88,Thursday,21,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,5402.7,9419.4,8890.1,7295.142857142857,8363.82857142857,1955.911213780042,35.01,34.07857142857143
2024-11-22,Onion,Patna,6747.6,38.25,Friday,22,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,5557.6,10489.8,11136.1,6743.457142857143,8125.792857142857,1794.882490914245,33.88,33.83571428571428
2024-11-23,Onion,Patna,7358.2,38.94,Saturday,23,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,6747.6,7154.3,9830.2,6208.857142857143,7812.328571428571,740.9421004306153,38.25,34.48714285714286
2024-11-24,Onion,Patna,6641.7,33.43,Sunday,24,11,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,7358.2,7029.4,10360.6,6237.9857142857145,7635.757142857144,786.8882458320411,38.94,35.01
2024-11-25,Onion,Patna,5409.5,34.52,Monday,25,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,6641.7,5742.9,8468.0,6182.599999999999,7370.121428571429,733.7499892107139,33.43,35.45857142857143
2024-11-26,Onion,Patna,5739.1,35.82,Tuesday,26,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,5409.5,5827.5,8675.6,6134.971428571429,7151.657142857142,776.6168547280415,34.52,35.16857142857143
2024-11-27,Onion,Patna,5996.5,36.79,Wednesday,27,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,5739.1,5402.7,8667.0,6122.342857142858,6941.907142857142,783.1412789894297,35.82,35.69285714285714
2024-11-28,Onion,Patna,5841.9,34.18,Thursday,28,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,5996.5,5557.6,9419.4,6207.171428571429,6751.157142857142,721.9696385913155,36.79,35.94714285714286
2024-11-29,Onion,Patna,6948.5,34.56,Friday,29,11,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,5841.9,6747.6,10489.8,6247.785714285715,6495.621428571429,686.4612745294718,34.18,35.99
