date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg,day_of_week,day_of_month,month,week_of_year,is_weekend,season,season_code,is_festival_season,distance_to_ranchi_km,statewide_avg_modal,price_lag_1,price_lag_2,price_lag_3,price_lag_7,price_lag_14,price_lag_21,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_rolling_std_30,price_change_1d,price_change_7d,price_change_14d,neighbor_market_price,neighbor_market_price_change,market_arrivals_lag_1,arrivals_rolling_mean_7,rainfall_rolling_sum_7,temperature_lag_1,predicted_demand_lag_1,commodity_code,region_code
2025-01-30,Green Chilli,Ranchi,33.12,41.2,36.88,199.7,HIGH,0.0,17.1,41.5,184866.0,3,30,1,5,0,Rabi,1,0,0.0,35.07285714285714,29.6,44.84,39.36,33.37,33.63,44.51,41.01,37.933333333333316,36.64142857142857,35.31857142857143,37.181333333333335,6.042106223747064,5.211807389354095,5.69322327547133,-15.240000000000002,-3.769999999999996,-4.030000000000001,34.387142857142855,-6.311428571428571,207.6,197.20000000000002,0.10000000000001333,14.4,191393.0,0,6
2025-01-31,Green Chilli,Ranchi,37.37,48.68,42.63,193.4,HIGH,0.51,18.1,46.1,177206.0,4,31,1,5,0,Rabi,1,0,0.0,35.11714285714286,36.88,29.6,44.84,43.01,33.99,35.69,47.86,37.106666666666655,37.142857142857146,35.550714285714285,37.04366666666667,5.8685168889750985,5.203183144494782,5.647197952316206,7.280000000000001,-6.1299999999999955,2.8900000000000006,35.07285714285714,0.6857142857142833,199.7,191.55714285714285,0.10000000000001333,17.1,184866.0,0,6
2025-02-01,Green Chilli,Ranchi,33.46,45.35,38.99,209.5,HIGH,0.95,20.1,38.1,181367.0,5,1,2,5,1,Rabi,1,0,0.0,34.43857142857143,42.63,36.88,29.6,36.26,41.07,37.48,33.01,36.36999999999998,37.08857142857143,36.167857142857144,36.86933333333334,5.8066296264737876,5.50732963152921,5.375990002385401,5.75,6.3700000000000045,1.5600000000000023,35.11714285714286,0.0442857142857207,193.4,191.8857142857143,0.6100000000000133,18.1,177206.0,0,6
2025-02-02,Green Chilli,Ranchi,28.71,35.16,31.71,247.1,HIGH,0.0,18.0,42.8,216223.0,6,2,2,5,1,Rabi,1,0,0.0,37.53857142857142,38.99,42.63,36.88,30.05,33.77,37.69,43.07,39.49999999999999,37.478571428571435,36.019285714285715,37.06866666666667,5.833322176859702,5.391755050766166,5.338692680819018,-3.6400000000000006,8.940000000000001,5.219999999999999,34.43857142857143,-0.6785714285714306,209.5,196.21428571428572,1.5600000000000134,20.1,181367.0,0,6
2025-02-03,Green Chilli,Ranchi,30.39,39.78,34.76,228.9,HIGH,0.0,18.2,44.8,232081.0,0,3,2,6,0,Rabi,1,0,0.0,38.34285714285714,31.71,38.99,42.63,39.36,36.31,28.03,38.19,37.77666666666665,37.71571428571429,35.872142857142855,36.690000000000005,5.505527092969775,5.485160650575992,5.301090323762679,-7.280000000000001,-7.649999999999999,-4.600000000000001,37.53857142857142,3.0999999999999943,247.1,207.09999999999997,1.5600000000000134,18.0,216223.0,0,6
2025-02-04,Green Chilli,Ranchi,26.74,37.17,31.59,210.2,HIGH,0.0,17.4,41.6,197821.0,1,4,2,6,0,Rabi,1,0,0.0,38.46857142857142,34.76,31.71,38.99,44.84,26.83,49.1,30.99,35.15333333333332,37.05857142857143,35.76142857142857,36.57566666666667,5.550896109552323,5.4912824019141695,5.3046106707105976,3.049999999999997,-10.080000000000005,7.93,38.34285714285714,0.8042857142857187,228.9,213.05714285714288,1.4600000000000133,18.2,232081.0,0,6
2025-02-05,Green Chilli,Ranchi,34.91,46.54,40.32,186.3,HIGH,0.0,18.4,43.9,170554.0,2,5,2,6,0,Rabi,1,0,0.0,34.73714285714286,31.59,34.76,31.71,29.6,32.37,43.07,36.61,32.68666666666665,35.16571428571429,36.10142857142857,36.59566666666667,4.639485808947325,5.023149268279664,5.28391553048816,-3.169999999999998,1.9899999999999984,-0.7799999999999976,38.46857142857142,0.125714285714281,210.2,213.77142857142857,1.4600000000000133,17.4,197821.0,0,6
2025-02-06,Green Chilli,Ranchi,29.21,36.5,32.6,204.7,HIGH,0.92,16.2,46.0,223108.0,3,6,2,6,0,Rabi,1,0,0.0,40.78285714285715,40.32,31.59,34.76,36.88,33.37,33.63,36.62,35.55666666666665,36.69714285714286,36.669285714285714,36.71933333333333,4.248951691439416,5.01823362163509,5.327497913935693,8.73,3.4399999999999977,6.950000000000003,34.73714285714286,-3.731428571428566,186.3,210.72857142857146,1.4600000000000133,18.4,170554.0,0,6
2025-02-07,Green Chilli,Ranchi,21.89,26.6,24.08,218.9,HIGH,0.0,19.0,46.5,226969.0,4,7,2,6,0,Rabi,1,0,0.0,35.49,32.6,40.32,31.59,42.63,43.01,33.99,38.05,34.83666666666665,36.08571428571429,36.614285714285714,36.58533333333334,4.517701691283282,5.061211035201681,5.380376690654101,-7.719999999999999,-10.030000000000001,-10.409999999999997,40.78285714285715,6.04571428571429,204.7,211.44285714285715,2.380000000000013,16.2,223108.0,0,6
2025-02-08,Green Chilli,Ranchi,33.8,44.25,38.66,190.8,HIGH,0.9,18.4,41.6,171882.0,5,8,2,6,1,Rabi,1,0,0.0,37.34285714285714,24.08,32.6,40.32,38.99,36.26,41.07,44.51,32.333333333333314,33.43571428571428,35.262142857142855,36.11966666666667,5.394592530620199,5.708382740888453,5.834611048900745,-8.520000000000003,-14.910000000000004,-12.18,35.49,-5.2928571428571445,218.9,215.08571428571426,1.8700000000000134,19.0,226969.0,0,6
2025-02-09,Green Chilli,Ranchi,37.41,47.3,42.01,210.6,HIGH,0.0,16.3,37.3,193848.0,6,9,2,6,1,Rabi,1,0,0.0,40.40571428571429,38.66,24.08,32.6,31.71,30.05,33.77,35.69,31.779999999999983,33.38857142857143,35.433571428571426,35.92466666666667,5.339121115474806,5.776287877897133,5.639004395699056,14.579999999999998,6.949999999999996,8.609999999999996,37.34285714285714,1.8528571428571396,190.8,212.41428571428574,1.8200000000000134,18.4,171882.0,0,6
2025-02-10,Green Chilli,Ranchi,42.58,55.52,48.6,223.2,HIGH,0.26,19.1,38.0,255428.0,0,10,2,7,0,Rabi,1,0,0.0,38.74142857142857,42.01,38.66,24.08,34.76,39.36,36.31,37.48,34.91666666666665,34.86,36.28785714285714,36.13533333333334,6.156202833998267,5.8031876897639085,5.746955855859347,3.3500000000000014,7.25,2.6499999999999986,40.40571428571429,3.0628571428571476,210.6,207.20000000000002,1.8200000000000134,16.3,193848.0,0,6
2025-02-11,Green Chilli,Ranchi,36.33,43.17,39.51,195.7,HIGH,4.8,18.8,44.4,203803.0,1,11,2,7,0,Rabi,1,0,0.0,38.23571428571428,48.6,42.01,38.66,31.59,44.84,26.83,37.69,43.08999999999998,36.83714285714286,36.94785714285714,36.506,8.049916592291659,6.643986498586285,6.179039987928095,6.590000000000003,17.01,3.759999999999998,38.74142857142857,-1.6642857142857181,223.2,206.3857142857143,2.0800000000000134,19.1,255428.0,0,6
2025-02-12,Green Chilli,Ranchi,24.4,34.0,28.87,238.0,HIGH,1.43,18.8,46.3,215863.0,2,12,2,7,0,Rabi,1,0,0.0,36.075714285714284,39.51,48.6,42.01,40.32,29.6,32.37,28.03,43.37333333333331,37.96857142857142,36.567142857142855,36.56666666666667,7.740130120722126,6.300809995024188,6.199964590184436,-9.090000000000003,-0.8100000000000023,9.909999999999997,38.23571428571428,-0.5057142857142907,195.7,204.3142857142857,6.880000000000013,18.8,203803.0,0,6
2025-02-13,Green Chilli,Ranchi,28.88,34.73,31.6,183.4,HIGH,0.88,19.3,43.6,165803.0,3,13,2,7,0,Rabi,1,0,0.0,38.07857142857143,28.87,39.51,48.6,32.6,36.88,33.37,49.1,38.99333333333332,36.332857142857144,36.515,36.59466666666666,8.346491706670479,6.365589887463274,6.161861974152487,-10.639999999999997,-3.7300000000000004,-8.010000000000002,36.075714285714284,-2.1599999999999966,238.0,211.7,8.310000000000013,18.8,215863.0,0,6
2025-02-14,Green Chilli,Ranchi,30.79,36.76,33.57,196.0,HIGH,0.5,17.9,43.8,191082.0,4,14,2,7,0,Rabi,1,0,0.0,38.47571428571428,31.6,28.87,39.51,24.08,42.63,43.01,43.07,33.326666666666654,36.19,36.13785714285714,36.01133333333333,8.429179477663405,6.497349966978578,5.751889484654481,2.7300000000000004,7.520000000000003,-11.030000000000001,38.07857142857143,2.0028571428571453,183.4,208.65714285714284,8.270000000000014,19.3,165803.0,0,6
2025-02-15,Green Chilli,Ranchi,33.17,39.75,36.23,198.1,HIGH,0.0,16.6,42.8,181745.0,5,15,2,7,1,Rabi,1,0,0.0,42.191428571428574,33.57,31.6,28.87,38.66,38.99,36.26,33.63,31.346666666666653,37.54571428571428,35.49071428571428,35.69466666666666,6.753430874113106,6.247369248528714,5.609627643511752,1.9699999999999989,-5.089999999999996,-5.420000000000002,38.47571428571428,0.39714285714285325,196.0,205.3857142857143,8.770000000000014,17.9,191082.0,0,6
2025-02-16,Green Chilli,Ranchi,35.39,43.56,39.19,230.4,HIGH,0.0,18.6,53.4,225695.0,6,16,2,7,1,Rabi,1,0,0.0,38.55571428571428,36.23,33.57,31.6,42.01,31.71,30.05,33.99,33.79999999999998,37.19857142857143,35.293571428571425,35.781333333333336,6.749060252043225,6.171538403325859,5.596698986030115,2.6599999999999966,-5.780000000000001,4.519999999999996,42.191428571428574,3.7157142857142915,198.1,206.42857142857142,7.8700000000000125,16.6,181745.0,0,6
2025-02-17,Green Chilli,Ranchi,28.83,39.43,33.76,212.0,HIGH,0.0,18.6,52.2,228235.0,0,17,2,8,0,Rabi,1,0,0.0,35.51857142857143,39.19,36.23,33.57,48.6,34.76,39.36,41.07,36.329999999999984,36.79571428571428,35.82785714285714,35.95466666666667,6.4933141439040165,6.161207647070459,5.6197832412079345,2.960000000000001,-9.410000000000004,4.43,38.55571428571428,-3.6357142857142932,230.4,209.25714285714284,7.8700000000000125,18.6,225695.0,0,6
2025-02-18,Green Chilli,Ranchi,31.19,39.88,35.23,192.4,HIGH,0.0,16.2,43.3,206139.0,1,18,2,8,0,Rabi,1,0,0.0,37.52428571428572,33.76,39.19,36.23,39.51,31.59,44.84,33.77,36.39333333333332,34.675714285714285,35.75642857142857,35.711,3.902827424413839,6.180306946748984,5.548363132337005,-5.43,-5.75,2.169999999999998,35.51857142857143,-3.037142857142854,212.0,207.65714285714284,7.610000000000013,18.6,228235.0,0,6
2025-02-19,Green Chilli,Ranchi,30.36,38.76,34.27,214.9,HIGH,0.0,15.4,43.9,216922.0,2,19,2,8,0,Rabi,1,0,0.0,37.49428571428571,35.23,33.76,39.19,28.87,40.32,29.6,36.31,36.05999999999998,34.06428571428571,36.01642857142857,35.75966666666667,3.3093899596083585,6.0670745797322985,5.537142598933152,1.4699999999999989,6.359999999999996,-5.090000000000003,37.52428571428572,2.0057142857142907,192.4,207.1857142857143,2.8100000000000134,16.2,206139.0,0,6
2025-02-20,Green Chilli,Ranchi,27.44,35.05,30.98,155.5,MODERATE,0.0,18.9,44.1,173590.0,3,20,2,8,0,Rabi,1,0,0.0,38.292857142857144,34.27,35.23,33.76,31.6,32.6,36.88,26.83,34.41999999999999,34.83571428571428,35.58428571428571,35.69166666666667,2.401678976207436,5.951321397271039,5.542674620977099,-0.9599999999999937,2.6700000000000017,1.6700000000000017,37.49428571428571,-0.030000000000008242,214.9,203.8857142857143,1.3800000000000132,15.4,216922.0,0,6
2025-02-21,Green Chilli,Ranchi,35.85,45.82,40.49,203.3,HIGH,0.73,16.5,51.8,175466.0,4,21,2,8,0,Rabi,1,0,0.0,39.13428571428572,30.98,34.27,35.23,33.57,24.08,42.63,32.37,33.49333333333332,34.747142857142855,35.46857142857143,35.830000000000005,2.5478796039423353,6.029051280313433,5.36274698008534,-3.2900000000000027,-2.59,6.900000000000002,38.292857142857144,0.7985714285714351,155.5,199.9,0.5000000000000133,18.9,173590.0,0,6
2025-02-22,Green Chilli,Ranchi,39.02,51.67,44.9,226.3,HIGH,0.1,17.9,47.8,201884.0,5,22,2,8,1,Rabi,1,0,0.0,41.41142857142857,40.49,30.98,34.27,36.23,38.66,38.99,33.37,35.24666666666665,35.73571428571428,36.64071428571429,36.10066666666667,3.258424246690981,5.180015539455562,5.3869535459058655,9.510000000000002,4.260000000000005,1.8300000000000054,39.13428571428572,0.8414285714285725,203.3,200.94285714285712,0.7300000000000133,16.5,175466.0,0,6
2025-02-23,Green Chilli,Ranchi,36.94,51.97,43.93,181.9,HIGH,0.53,19.0,57.5,188878.0,6,23,2,8,1,Rabi,1,0,0.0,40.06285714285714,44.9,40.49,30.98,39.19,42.01,31.71,43.01,38.789999999999985,36.97428571428571,37.08642857142858,36.485,4.773282787707428,5.617146287713422,5.592788305888523,4.409999999999997,5.710000000000001,2.8900000000000006,41.41142857142857,2.277142857142856,226.3,204.9714285714286,0.8300000000000133,17.9,201884.0,0,6
2025-02-24,Green Chilli,Ranchi,35.33,42.94,38.87,162.6,MODERATE,0.0,20.5,47.9,157378.0,0,24,2,9,0,Rabi,1,0,0.0,36.472857142857144,43.93,44.9,40.49,33.76,48.6,34.76,36.26,43.10666666666665,37.651428571428575,37.223571428571425,36.51566666666667,5.43090363436048,5.768014732647123,5.632183800961822,-0.9699999999999989,10.170000000000002,-4.670000000000002,40.06285714285714,-1.3485714285714323,181.9,198.04285714285714,1.3600000000000132,19.0,188878.0,0,6
2025-02-25,Green Chilli,Ranchi,27.52,37.83,32.32,226.1,HIGH,0.0,16.9,39.7,205594.0,1,25,2,9,0,Rabi,1,0,0.0,36.355714285714285,38.87,43.93,44.9,35.23,39.51,31.59,30.05,42.566666666666656,38.38142857142857,36.528571428571425,36.60266666666667,5.15719054192397,4.7961135823180365,5.6482337387732775,-5.060000000000002,3.6400000000000006,-0.6400000000000006,36.472857142857144,-3.5899999999999963,162.6,190.9857142857143,1.3600000000000132,20.5,157378.0,0,6
2025-02-26,Green Chilli,Ranchi,35.63,44.96,39.97,182.3,HIGH,0.0,20.3,39.7,206534.0,2,26,2,9,0,Rabi,1,0,0.0,40.36142857142857,32.32,38.87,43.93,34.27,28.87,40.32,39.36,38.37333333333331,37.965714285714284,36.015,36.678333333333335,5.555468348521503,4.837082321462521,5.57211597481444,-6.549999999999997,-1.9500000000000028,3.4499999999999993,36.355714285714285,-0.11714285714285921,226.1,195.79999999999998,1.3600000000000132,16.9,205594.0,0,6
2025-02-27,Green Chilli,Ranchi,40.08,54.29,46.69,146.8,MODERATE,0.0,18.7,47.9,160629.0,3,27,2,9,0,Rabi,1,0,0.0,43.12714285714286,39.97,32.32,38.87,30.98,31.6,32.6,44.84,37.05333333333332,38.779999999999994,36.80785714285714,36.69866666666667,5.336927955293743,4.471757834661699,5.583340820032782,7.649999999999999,8.989999999999998,8.369999999999997,40.36142857142857,4.005714285714284,182.3,191.14285714285714,1.3600000000000132,20.3,206534.0,0,6
2025-02-28,Green Chilli,Ranchi,29.11,37.71,33.11,209.0,HIGH,0.61,19.6,45.0,181241.0,4,28,2,9,0,Rabi,1,0,0.0,35.23714285714286,46.69,39.97,32.32,40.49,33.57,24.08,29.6,39.65999999999999,41.02428571428572,37.885714285714286,36.76033333333333,4.784822731452539,4.916425709622012,5.685639795577814,6.719999999999999,6.199999999999996,13.119999999999997,43.12714285714286,2.7657142857142887,146.8,189.90000000000003,1.3600000000000132,18.7,160629.0,0,6
2025-03-01,Green Chilli,Ranchi,33.46,43.44,38.1,196.2,HIGH,0.0,20.9,36.0,169343.0,5,1,3,9,1,Rabi,1,0,0.0,42.535714285714285,33.11,46.69,39.97,44.9,36.23,38.66,36.88,39.92333333333332,39.96999999999999,37.85285714285714,36.87733333333333,5.655926095697868,4.948916631361491,5.568112373354143,-13.579999999999998,-11.79,-3.1199999999999974,35.23714285714286,-7.890000000000001,209.0,190.71428571428572,1.2400000000000133,19.6,181241.0,0,6
2025-03-02,Green Chilli,Ranchi,37.35,46.9,41.79,142.1,MODERATE,0.0,21.8,38.8,142979.0,6,2,3,9,1,Rabi,1,0,0.0,42.51,38.1,33.11,46.69,43.93,39.19,42.01,42.63,39.29999999999998,38.99857142857143,37.986428571428576,36.918,5.236463273913372,4.926933212365626,5.57258585429143,4.990000000000002,-5.829999999999998,-1.0899999999999963,42.535714285714285,7.298571428571428,196.2,186.41428571428568,1.1400000000000132,20.9,169343.0,0,6
2025-03-03,Green Chilli,Ranchi,28.91,37.87,33.08,181.6,HIGH,1.44,20.4,39.2,187344.0,0,3,3,10,0,Rabi,1,0,0.0,39.68714285714286,41.79,38.1,33.11,38.87,33.76,48.6,38.99,37.66666666666665,38.692857142857136,38.17214285714285,36.88999999999999,4.955504395066123,5.023838830356448,5.544937423856416,3.6899999999999977,2.9200000000000017,8.030000000000001,42.51,-0.02571428571428669,142.1,180.72857142857146,0.6100000000000133,21.8,142979.0,0,6
2025-03-04,Green Chilli,Ranchi,38.52,45.85,41.93,195.8,HIGH,0.0,19.1,43.8,198091.0,1,4,3,10,0,Rabi,1,0,0.0,39.037142857142854,33.08,41.79,38.1,32.32,35.23,39.51,31.71,37.65666666666665,37.86571428571428,38.12357142857143,36.693,5.385563595213682,5.072825956683692,5.572671711127496,-8.71,0.759999999999998,-2.1499999999999986,39.68714285714286,-2.8228571428571385,181.6,183.44285714285712,2.050000000000013,20.4,187344.0,0,6
2025-03-05,Green Chilli,Ranchi,30.63,38.19,34.15,189.5,HIGH,0.0,21.1,39.1,169825.0,2,5,3,10,0,Rabi,1,0,0.0,38.78857142857142,41.93,33.08,41.79,39.97,34.27,28.87,34.76,38.933333333333316,39.23857142857143,38.60214285714285,37.03366666666666,4.942942539861951,5.094839287222724,5.569930652285093,8.850000000000001,1.9600000000000009,7.659999999999997,39.037142857142854,-0.6500000000000057,195.8,179.1142857142857,2.050000000000013,19.1,198091.0,0,6
2025-03-06,Green Chilli,Ranchi,27.37,33.71,30.32,173.5,HIGH,0.0,18.5,43.7,192123.0,3,6,3,10,0,Rabi,1,0,0.0,39.88285714285714,34.15,41.93,33.08,46.69,30.98,31.6,31.59,36.38666666666665,38.40714285714285,38.59357142857143,37.01333333333333,5.277558508393782,5.102782961878229,5.579621995188928,-7.780000000000001,-12.54,3.169999999999998,38.78857142857142,-0.24857142857143089,189.5,180.14285714285714,2.050000000000013,21.1,169825.0,0,6
2025-03-07,Green Chilli,Ranchi,29.49,36.37,32.69,222.7,HIGH,5.02,21.6,36.1,223496.0,4,7,3,10,0,Rabi,1,0,0.0,38.41142857142857,30.32,34.15,41.93,33.11,40.49,33.57,40.32,35.46666666666665,36.068571428571424,38.54642857142857,36.971,4.575832997285074,5.180982394432483,5.626806744320592,-3.8299999999999983,-2.789999999999999,-10.170000000000002,39.88285714285714,1.0942857142857179,173.5,183.95714285714283,2.050000000000013,18.5,192123.0,0,6
2025-03-08,Green Chilli,Ranchi,31.9,43.43,37.26,187.7,HIGH,1.28,18.2,47.8,168760.0,5,8,3,10,1,Rabi,1,0,0.0,44.205714285714286,32.69,30.32,34.15,38.1,44.9,36.23,32.6,32.38666666666665,36.00857142857143,37.989285714285714,36.71666666666667,4.623596827043086,5.3717787689784595,5.642627984788055,2.3699999999999974,-5.410000000000004,-12.21,38.41142857142857,-1.471428571428568,222.7,185.91428571428568,6.460000000000013,21.6,223496.0,0,6
2025-03-09,Green Chilli,Ranchi,34.39,42.88,38.34,198.0,HIGH,0.0,18.8,41.0,168823.0,6,9,3,10,1,Rabi,1,0,0.0,40.99285714285714,37.26,32.69,30.32,41.79,43.93,39.19,24.08,33.42333333333332,35.88857142857143,37.44357142857143,36.87199999999999,4.570869459855845,4.99024218179413,5.589283712050567,4.57,-4.530000000000001,-6.670000000000002,44.205714285714286,5.794285714285714,187.7,184.70000000000002,7.7400000000000135,18.2,168760.0,0,6
2025-03-10,Green Chilli,Ranchi,19.43,24.27,21.68,162.9,MODERATE,0.0,20.1,45.1,171445.0,0,10,3,11,0,Rabi,1,0,0.0,36.73571428571428,38.34,37.26,32.69,33.08,38.87,33.76,38.66,36.09666666666666,35.395714285714284,37.044285714285714,37.34733333333334,3.975746710337196,4.642865021124981,5.043617293401584,1.0800000000000054,5.260000000000005,-0.529999999999994,40.99285714285714,-3.212857142857146,198.0,192.68571428571428,7.7400000000000135,18.8,168823.0,0,6
2025-03-11,Green Chilli,Ranchi,31.36,37.85,34.38,186.7,HIGH,0.0,23.6,43.3,190717.0,1,11,3,11,0,Rabi,1,0,0.0,34.60142857142857,21.68,38.34,37.26,41.93,32.32,35.23,42.01,32.426666666666655,33.76714285714286,35.816428571428574,36.78133333333333,6.570539587901837,6.150995675676228,5.788918506186196,-16.660000000000004,-20.25,-10.64,36.73571428571428,-4.25714285714286,162.9,190.0142857142857,6.300000000000013,20.1,171445.0,0,6
2025-03-12,Green Chilli,Ranchi,39.07,46.58,42.56,215.5,HIGH,0.0,20.1,44.1,235257.0,2,12,3,11,0,Rabi,1,0,0.0,41.30142857142857,34.38,21.68,38.34,34.15,39.97,34.27,48.6,31.466666666666654,32.68857142857143,35.96357142857143,36.527,5.547252859362803,6.085208557379368,5.718459612940204,12.700000000000003,0.23000000000000398,-5.589999999999996,34.60142857142857,-2.13428571428571,186.7,188.71428571428572,6.300000000000013,23.6,190717.0,0,6
2025-03-13,Green Chilli,Ranchi,31.42,43.18,36.89,161.4,MODERATE,5.31,18.9,37.5,157595.0,3,13,3,11,0,Rabi,1,0,0.0,36.67,42.56,34.38,21.68,30.32,46.69,30.98,39.51,32.87333333333332,33.89,36.14857142857143,36.32566666666666,6.706183713558316,6.253424732025712,5.374737641284857,8.18,12.240000000000002,-4.1299999999999955,41.30142857142857,6.700000000000003,215.5,192.42857142857142,6.300000000000013,20.1,235257.0,0,6
2025-03-14,Green Chilli,Ranchi,26.33,31.49,28.73,176.5,HIGH,0.0,21.5,47.5,157240.0,4,14,3,11,0,Rabi,1,0,0.0,38.574285714285715,36.89,42.56,34.38,32.69,33.11,40.49,28.87,37.94333333333332,34.82857142857143,35.44857142857143,36.23833333333334,6.581870120695888,5.483802522874055,5.3424003925224115,-5.670000000000002,4.200000000000003,3.780000000000001,36.67,-4.631428571428572,161.4,190.70000000000002,11.610000000000014,18.9,157595.0,0,6
2025-03-15,Green Chilli,Ranchi,37.56,46.89,41.9,162.6,MODERATE,0.0,21.1,42.7,180417.0,5,15,3,11,1,Rabi,1,0,0.0,43.86,28.73,36.89,42.56,37.26,38.1,44.9,31.6,36.05999999999999,34.26285714285714,35.135714285714286,36.233666666666664,6.955872133877392,5.746150168437246,5.349115610649351,-8.16,-8.529999999999998,-9.370000000000001,38.574285714285715,1.904285714285713,176.5,184.1,6.590000000000013,21.5,157240.0,0,6
2025-03-16,Green Chilli,Ranchi,41.2,52.77,46.58,184.9,HIGH,0.0,19.9,47.0,163811.0,6,16,3,11,1,Rabi,1,0,0.0,44.949999999999996,41.9,28.73,36.89,38.34,41.79,43.93,33.57,35.83999999999998,34.925714285714285,35.40714285714286,36.577,7.489685923861579,5.981859022296253,5.3719521591317845,13.169999999999998,3.559999999999995,0.10999999999999943,43.86,5.285714285714285,162.6,180.5142857142857,5.310000000000013,21.1,180417.0,0,6
2025-03-17,Green Chilli,Ranchi,26.53,37.0,31.4,191.7,HIGH,0.86,20.3,32.0,182131.0,0,17,3,12,0,Rabi,1,0,0.0,37.83428571428572,46.58,41.9,28.73,21.68,33.08,38.87,36.23,39.069999999999986,36.10285714285714,35.74928571428571,37.010666666666665,8.670233972785995,6.490391080175078,5.639314542189306,4.68,24.9,13.5,44.949999999999996,1.0899999999999963,184.9,178.64285714285714,5.310000000000013,19.9,163811.0,0,6
2025-03-18,Green Chilli,Ranchi,33.66,43.87,38.41,200.6,HIGH,0.0,19.7,49.3,229191.0,1,18,3,12,0,Rabi,1,0,0.0,40.465714285714284,31.4,46.58,41.9,34.38,41.93,32.32,39.19,39.95999999999998,37.49142857142857,35.629285714285714,36.849666666666664,6.476095605047062,6.558710549027443,5.730579487658161,-15.18,-2.980000000000004,-10.530000000000001,37.83428571428572,-7.115714285714276,191.7,182.75714285714284,6.170000000000013,20.3,182131.0,0,6
2025-03-19,Green Chilli,Ranchi,27.26,38.03,32.27,160.9,MODERATE,0.0,20.5,45.5,180063.0,2,19,3,12,0,Rabi,1,0,0.0,39.777142857142856,38.41,31.4,46.58,42.56,34.15,39.97,33.76,38.79666666666665,38.067142857142855,35.37785714285714,36.82366666666667,6.330897025134185,6.363146510687399,5.721357135441294,7.009999999999998,-4.150000000000006,4.259999999999998,40.465714285714284,2.6314285714285646,200.6,184.74285714285716,6.170000000000013,19.7,229191.0,0,6
